run_idx,prompt_id,seed,condition,node_type,angle,d_target,image_path,file,prompt_dir,prompt_sha1,rel_path,width_px,height_px,paper_L,paper_C,paper_hue_deg,paper_frac,paper_hex,ink_L,ink_C,ink_hue_deg,ink_frac,ink_hex,subject_frac,tonal_range,step_regularity,effective_steps,top2_mass_share,chroma_spread,sw1_L,sw1_C,sw1_hue_deg,sw1_share,sw1_hex,sw2_L,sw2_C,sw2_hue_deg,sw2_share,sw2_hex,sw3_L,sw3_C,sw3_hue_deg,sw3_share,sw3_hex,sw4_L,sw4_C,sw4_hue_deg,sw4_share,sw4_hex,sw5_L,sw5_C,sw5_hue_deg,sw5_share,sw5_hex,sw6_L,sw6_C,sw6_hue_deg,sw6_share,sw6_hex
83,S04_gouache,,,scramble,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S04_gouache_s4242145_scramble_B_00001_.png,S04_gouache_s4242145_scramble_B_00001_.png,,,,1024,1760,81.9493,11.2723,87.63,0.0729,#d6cbb7,8.7748,12.7386,281.19,0.3414,#11192a,0.9584,71.7952,11.8367,5,0.4332,66.7832,8.5934,13.0118,280.62,0.3472,#10192a,24.0425,36.4857,30.2,0.0307,#68211f,29.965,7.5529,106.73,0.0861,#48473b,43.676,74.336,301.98,0.0052,#6354d1,44.7725,63.0571,38.37,0.0258,#bc3e2b,80.3886,30.5706,72.81,0.0233,#ebc091
84,S05_pencil,,,rotator,0.0,0.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S05_pencil_s42_baseline_00001_.png,S05_pencil_s42_baseline_00001_.png,,,,1024,1760,86.9861,5.4399,84.6,0.2812,#dfd9d0,7.9818,14.2777,283.11,0.2689,#0f172a,0.6958,67.9545,8.5923,5,0.5095,69.6852,7.9823,14.2809,283.1,0.3848,#0f172a,28.112,39.0636,29.14,0.0203,#762827,42.5259,74.3805,303.04,0.0065,#6350cd,45.5227,70.6703,35.73,0.0158,#c8342a,70.9338,4.6953,79.39,0.1246,#b3ada5,75.9369,25.7627,84.82,0.0444,#d1b88c
85,S05_pencil,,,rotator,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S05_pencil_s42_Block_1_pos_00001_.png,S05_pencil_s42_Block_1_pos_00001_.png,,,,1024,1760,91.1639,1.2641,200.55,0.2814,#e3e6e6,8.4792,12.9653,284.63,0.3041,#121829,0.7171,79.7173,11.2186,4,0.4459,59.2744,8.0435,13.7936,283.25,0.3957,#101729,38.121,40.8174,12.11,0.0137,#963b4e,40.326,70.2019,36.4,0.0237,#b7251d,43.7794,73.068,301.25,0.0072,#6056d1,68.1817,49.2672,87.31,0.0371,#c4a24b,87.7608,16.1325,90.54,0.0502,#e8dbbe
86,S05_pencil,,,rotator,-23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S05_pencil_s42_Block_1_neg_00001_.png,S05_pencil_s42_Block_1_neg_00001_.png,,,,1024,1760,82.4581,14.7969,86.96,0.1301,#daccb2,8.0112,13.3798,283.26,0.2883,#101729,0.8722,67.4413,9.8108,4,0.4232,72.521,7.9871,14.2636,283.15,0.3078,#0f172a,24.2789,40.4502,32.1,0.0224,#6c1e1b,43.547,78.4135,305.74,0.0056,#704ed2,43.7832,61.2885,36.1,0.0122,#b93c2e,70.8635,28.2276,75.73,0.0286,#cba87c,75.4284,5.8926,171.02,0.1153,#afbdb8
87,S05_pencil,,,rotator,32.21,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S05_pencil_s42_Block_6_pos_00001_.png,S05_pencil_s42_Block_6_pos_00001_.png,,,,1024,1760,14.0768,22.8517,66.34,0.0655,#371e00,2.1052,5.4495,35.74,0.1206,#140400,0.6957,70.5049,6.3134,5,0.0963,76.092,1.3651,4.3174,28.1,0.0897,#100200,21.1868,29.9999,83.28,0.0008,#423000,42.5386,74.3893,303.06,0.0067,#6450cd,52.4414,78.4032,287.9,0.0006,#0078ff,56.7759,45.9552,163.91,0.0004,#119b71,71.87,2.3112,274.63,0.0006,#aeb0b4
88,S05_pencil,,,rotator,-32.21,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S05_pencil_s42_Block_6_neg_00001_.png,S05_pencil_s42_Block_6_neg_00001_.png,,,,1024,1760,75.1271,12.9669,317.47,0.1288,#c4b4c9,7.9943,14.2771,283.09,0.2683,#0f172a,0.3156,75.8833,12.6865,5,0.8606,118.033,7.9803,14.278,283.09,0.8469,#0f172a,42.5227,74.7216,302.73,0.0137,#6250ce,50.1282,118.6669,319.03,0.0013,#c100ff,52.2719,70.676,335.47,0.0002,#cc46b0,58.0238,47.0847,163.56,0.0005,#119f73,83.8636,0.6339,268.19,0.0006,#d0d1d2
89,S05_pencil,,,scramble,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S05_pencil_s42_scramble_A_00001_.png,S05_pencil_s42_scramble_A_00001_.png,,,,1024,1760,68.9253,22.3879,60.85,0.0683,#c8a085,6.063,2.2076,351.3,0.2444,#171214,0.9861,68.8956,10.7414,4,0.2632,64.2833,5.2843,1.6932,327.66,0.2177,#131113,27.3916,28.0852,304.79,0.0455,#473a64,38.2677,64.7903,302.96,0.0107,#5b49b3,39.3052,65.9764,39.4,0.0192,#ad2c1a,69.1923,39.8555,76.92,0.0225,#cea162,74.1799,15.7145,25.14,0.0223,#d5adab
90,S05_pencil,,,scramble,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S05_pencil_s42_scramble_B_00001_.png,S05_pencil_s42_scramble_B_00001_.png,,,,1024,1760,76.489,4.9226,78.37,0.1934,#c3bcb4,8.0073,13.9979,283.39,0.2742,#101729,0.7978,69.1196,7.9113,5,0.3772,60.1039,7.9865,14.2777,283.1,0.3361,#0f172a,28.9556,40.1374,31.23,0.0261,#792a26,43.6899,74.3817,301.82,0.0062,#6254d2,44.1644,59.3419,33.6,0.0162,#b93d35,54.7682,36.4511,76.5,0.0411,#a37c45,77.106,19.7409,75.41,0.0228,#d5ba9b
91,S05_pencil,,,rotator,0.0,0.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S05_pencil_s1337_baseline_00001_.png,S05_pencil_s1337_baseline_00001_.png,,,,1024,1760,88.2882,4.5602,84.6,0.2871,#e2ddd5,7.9828,14.2825,283.1,0.2688,#0f172a,0.7005,67.5702,11.1039,5,0.4223,60.0169,7.9823,14.2842,283.11,0.3823,#0f172a,42.5351,74.301,303.13,0.0065,#6450cd,44.9171,73.5978,35.64,0.0215,#c92d26,58.4707,39.36,29.21,0.0132,#cd746d,66.526,44.0176,82.68,0.0161,#c39c52,75.5526,23.604,82.79,0.0401,#d0b78f
92,S05_pencil,,,rotator,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S05_pencil_s1337_Block_1_pos_00001_.png,S05_pencil_s1337_Block_1_pos_00001_.png,,,,1024,1760,88.7356,2.5751,249.4,0.3189,#dbdfe3,8.2459,13.1534,283.22,0.2964,#111829,0.648,80.0914,10.4825,5,0.5244,60.9797,7.9395,13.4238,283.04,0.4444,#101729,41.417,72.4333,36.88,0.0238,#bc251d,43.7873,73.98,301.29,0.0076,#6055d2,52.568,42.1732,14.77,0.0192,#c15f6d,70.1067,52.3981,88.78,0.0254,#c9a849,88.031,13.0003,90.13,0.08,#e7dcc4
93,S05_pencil,,,rotator,-23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S05_pencil_s1337_Block_1_neg_00001_.png,S05_pencil_s1337_Block_1_neg_00001_.png,,,,1024,1760,79.2269,11.9986,91.79,0.1459,#cdc4ae,8.1012,13.3025,283.19,0.288,#101729,0.8253,63.629,11.1955,5,0.4503,70.2069,7.9885,14.2641,283.12,0.3255,#0f172a,41.4248,57.2063,35.2,0.0196,#ae392e,43.352,78.0122,305.4,0.0059,#6e4ed2,48.4133,7.8053,103.39,0.1248,#757366,56.8616,48.4916,76.21,0.0141,#b07f34,71.6175,27.1692,78.09,0.0455,#cbaa7f
94,S05_pencil,,,rotator,32.21,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S05_pencil_s1337_Block_6_pos_00001_.png,S05_pencil_s1337_Block_6_pos_00001_.png,,,,1024,1760,7.9925,14.2794,283.09,0.2683,#0f172a,1.1853,4.8886,22.07,0.255,#110100,0.7329,67.8845,6.7755,5,0.2063,75.8453,1.0068,4.1553,21.2,0.2003,#0f0100,20.1178,29.8387,73.6,0.0036,#462b01,42.353,74.117,303.03,0.0059,#6350cc,52.4414,78.4033,287.9,0.0006,#0078ff,55.4469,44.5992,164.45,0.0003,#12976f,68.8913,2.558,275.53,0.0005,#a6a8ad
95,S05_pencil,,,rotator,-32.21,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S05_pencil_s1337_Block_6_neg_00001_.png,S05_pencil_s1337_Block_6_neg_00001_.png,,,,1024,1760,74.6998,15.8415,315.36,0.1645,#c4b2cc,7.993,14.2787,283.09,0.2682,#0f172a,0.2915,87.3851,14.8461,5,0.9309,118.1781,7.9806,14.2789,283.09,0.9162,#0f172a,42.5913,74.8362,302.73,0.0148,#6251ce,50.1282,118.6669,319.03,0.0014,#c100ff,53.0055,71.5204,335.64,0.0002,#d046b3,58.8707,47.8668,163.31,0.0007,#11a174,95.3656,0.4887,271.52,0.0002,#f1f2f3
96,S05_pencil,,,scramble,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S05_pencil_s1337_scramble_A_00001_.png,S05_pencil_s1337_scramble_A_00001_.png,,,,1024,1760,70.0636,37.1481,72.61,0.0496,#d3a26b,6.266,0.951,74.51,0.2641,#151412,0.9871,63.4136,10.0362,5,0.2872,74.7644,5.0987,0.3912,343.81,0.2358,#121111,13.3459,36.9748,306.01,0.024,#27184c,37.0967,70.4904,308.18,0.011,#673eb2,42.9057,75.1556,35.33,0.0273,#c52220,68.2425,46.4957,81.72,0.0188,#caa052,68.5123,23.1698,47.07,0.0514,#cd9c89
97,S05_pencil,,,scramble,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S05_pencil_s1337_scramble_B_00001_.png,S05_pencil_s1337_scramble_B_00001_.png,,,,1024,1760,73.9118,1.461,89.73,0.2395,#b7b6b3,7.9593,14.2,283.15,0.2698,#0f172a,0.7678,65.3151,7.6516,5,0.3872,60.43,7.9862,14.2795,283.1,0.3485,#0f172a,33.4161,39.588,27.51,0.0272,#863434,36.9525,59.0398,34.39,0.0162,#a32a24,43.8092,74.7095,302.16,0.006,#6454d2,56.998,40.6442,79.97,0.0386,#a98342,73.3013,17.2363,81.15,0.0283,#c5b195
98,S05_pencil,,,rotator,0.0,0.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S05_pencil_s4242145_baseline_00001_.png,S05_pencil_s4242145_baseline_00001_.png,,,,1024,1760,89.0056,5.1736,82.79,0.2551,#e5dfd6,7.9815,14.2741,283.11,0.2689,#0f172a,0.7057,67.9003,11.7768,4,0.5097,70.4372,7.9826,14.2818,283.1,0.3802,#0f172a,42.6047,74.3988,303.17,0.0061,#6450cd,45.6558,70.0704,33.84,0.0121,#c9332e,54.9949,36.6051,26.24,0.0125,#c06c69,72.5865,3.9616,80.22,0.1296,#b7b1ab,75.8829,21.1878,82.2,0.032,#cfb895
99,S05_pencil,,,rotator,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S05_pencil_s4242145_Block_1_pos_00001_.png,S05_pencil_s4242145_Block_1_pos_00001_.png,,,,1024,1760,89.0712,3.9804,249.65,0.2835,#d9e1e7,8.4099,13.1202,283.72,0.2998,#111829,0.6873,78.9788,10.0948,5,0.5089,64.3156,7.9897,13.5262,283.32,0.4197,#101729,36.2908,46.9947,22.0,0.0194,#98313c,43.673,73.863,301.51,0.0067,#6155d1,44.9325,77.3244,37.38,0.0283,#cc291e,68.8233,44.4016,86.74,0.0406,#c5a456,86.9685,13.0088,90.55,0.0892,#e4d9c1
100,S05_pencil,,,rotator,-23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S05_pencil_s4242145_Block_1_neg_00001_.png,S05_pencil_s4242145_Block_1_neg_00001_.png,,,,1024,1760,79.4438,7.6903,105.98,0.1489,#c7c6b7,8.1056,13.1327,283.15,0.2932,#111729,0.8265,66.2643,10.0102,5,0.4079,74.6457,7.99,14.2686,283.13,0.3239,#0f172a,21.9565,34.4239,29.98,0.02,#601e1d,28.2478,3.8577,102.75,0.0839,#44433d,42.0623,51.5608,35.67,0.0158,#a94134,43.4008,78.5034,305.63,0.0057,#6f4ed2,74.2543,24.932,78.14,0.0568,#d0b28a
101,S05_pencil,,,rotator,32.21,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S05_pencil_s4242145_Block_6_pos_00001_.png,S05_pencil_s4242145_Block_6_pos_00001_.png,,,,1024,1760,10.0625,20.2865,49.02,0.1184,#311300,2.0806,5.909,32.02,0.0816,#150300,0.4388,74.5063,7.6759,6,0.0589,76.7928,0.7863,2.6803,22.07,0.0489,#0a0101,28.5575,39.5703,74.22,0.0039,#5f3c01,42.474,74.2733,303.08,0.0099,#6450cd,52.4414,78.4032,287.9,0.0009,#0078ff,57.5627,46.6891,163.68,0.0004,#119d72,75.2926,1.6104,273.63,0.0007,#b8b9bc
102,S05_pencil,,,rotator,-32.21,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S05_pencil_s4242145_Block_6_neg_00001_.png,S05_pencil_s4242145_Block_6_neg_00001_.png,,,,1024,1760,73.4233,16.9812,309.64,0.169,#bdafcc,7.991,14.2787,283.09,0.2682,#0f172a,0.287,87.857,14.0072,5,0.9452,118.2089,7.9804,14.2775,283.09,0.93,#0f172a,42.6162,74.8741,302.74,0.0151,#6251ce,50.1282,118.6669,319.03,0.0014,#c100ff,53.653,72.273,335.76,0.0001,#d347b5,61.2076,50.0437,162.62,0.0006,#10a878,95.8374,0.458,274.97,0.0003,#f3f3f4
103,S05_pencil,,,scramble,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S05_pencil_s4242145_scramble_A_00001_.png,S05_pencil_s4242145_scramble_A_00001_.png,,,,1024,1760,65.6939,34.9479,67.12,0.032,#c99566,6.0991,2.5395,357.48,0.243,#171214,0.9951,74.5397,7.5155,5,0.2508,69.4772,5.3905,1.1388,317.42,0.1958,#131113,17.7899,29.4177,307.51,0.055,#33234d,36.1867,67.3748,303.91,0.0112,#5742b0,38.5718,70.6161,34.4,0.0228,#b3191d,63.7516,38.2269,60.0,0.0228,#cc8c60,79.9302,10.6229,69.68,0.0208,#d5c3b4
104,S05_pencil,,,scramble,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S05_pencil_s4242145_scramble_B_00001_.png,S05_pencil_s4242145_scramble_B_00001_.png,,,,1024,1760,78.1235,4.3542,72.58,0.1719,#c7c0ba,8.087,13.5104,283.89,0.2828,#111729,0.8108,70.3662,7.542,5,0.3675,60.6353,7.9882,14.2772,283.1,0.33,#0f172a,27.5231,34.7864,26.32,0.022,#702a2b,43.7047,74.9125,302.41,0.0062,#6454d2,44.448,56.3784,33.27,0.0185,#b74138,56.1164,36.1697,78.76,0.0375,#a58148,78.3544,19.2771,78.03,0.0184,#d7be9f
105,S06_pastel,,,rotator,0.0,0.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S06_pastel_s42_baseline_00001_.png,S06_pastel_s42_baseline_00001_.png,,,,1024,1760,80.404,10.3415,94.35,0.0985,#cec7b4,9.2325,12.1291,283.81,0.3364,#14192a,0.934,71.9151,11.1879,4,0.4117,64.8419,8.068,14.2797,283.06,0.2879,#0f172a,39.9782,56.6636,35.32,0.0363,#a9362b,42.5732,74.2021,303.3,0.0048,#6550cd,57.125,41.438,74.15,0.0468,#af8043,59.5483,9.3603,59.79,0.1238,#9e8c81,79.9832,26.51,80.68,0.0231,#e0c296
106,S06_pastel,,,rotator,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S06_pastel_s42_Block_1_pos_00001_.png,S06_pastel_s42_Block_1_pos_00001_.png,,,,1024,1760,85.0514,2.4233,138.53,0.1259,#d2d5d1,8.3301,13.5734,284.95,0.3119,#12182a,0.8882,70.905,10.6049,5,0.4814,60.2597,8.0966,13.6615,284.6,0.3443,#111729,38.1956,38.5582,17.68,0.0192,#933e49,43.9287,72.7339,301.83,0.0058,#6355d0,44.1136,73.9213,38.07,0.0243,#c52d1e,64.7498,40.684,79.95,0.0691,#bf9755,79.0016,15.3506,251.3,0.1371,#aac8de
107,S06_pastel,,,rotator,-23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S06_pastel_s42_Block_1_neg_00001_.png,S06_pastel_s42_Block_1_neg_00001_.png,,,,1024,1760,71.0983,27.9419,86.0,0.0751,#c4ab7b,8.0807,13.3739,283.02,0.2851,#101729,0.9292,70.8735,8.6075,5,0.4162,68.1691,7.9839,14.2696,283.11,0.2897,#0f172a,27.5551,40.2897,36.62,0.0267,#73281e,43.5224,78.1917,305.67,0.0051,#704ed2,46.9612,55.1403,40.0,0.022,#b94d36,52.5035,10.0226,171.81,0.1266,#6b827b,78.8574,12.8837,96.66,0.0234,#cac3ac
108,S06_pastel,,,rotator,32.21,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S06_pastel_s42_Block_6_pos_00001_.png,S06_pastel_s42_Block_6_pos_00001_.png,,,,1024,1760,17.9565,27.7917,69.97,0.0791,#412600,4.9741,10.8187,44.16,0.164,#200b00,0.7412,69.2617,3.9151,6,0.1387,72.3894,3.4966,7.5535,43.13,0.0594,#1a0800,9.9831,21.1114,46.13,0.0793,#321200,25.8991,35.2098,84.01,0.0019,#4f3a01,43.2746,74.3685,301.98,0.0067,#6153d0,56.5793,45.6745,164.05,0.0003,#129a71,72.7583,1.9791,273.26,0.0004,#b1b3b6
109,S06_pastel,,,rotator,-32.21,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S06_pastel_s42_Block_6_neg_00001_.png,S06_pastel_s42_Block_6_neg_00001_.png,,,,1024,1760,70.7838,20.9881,316.53,0.1114,#bda5c8,7.9939,14.2778,283.08,0.2683,#0f172a,0.4377,54.5312,12.0193,4,0.6495,103.9392,7.994,14.2773,283.09,0.611,#0f172a,42.4971,74.5454,302.85,0.0102,#6350cd,50.2561,118.2165,319.16,0.0009,#c202fe,57.4675,46.5455,163.72,0.0005,#119d72,60.8895,19.8737,342.41,0.0361,#b0889e,62.5252,31.9379,316.44,0.0385,#ae8abe
110,S06_pastel,,,scramble,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S06_pastel_s42_scramble_A_00001_.png,S06_pastel_s42_scramble_A_00001_.png,,,,1024,1760,67.9693,42.6501,68.59,0.0374,#d59a5e,8.814,11.9986,285.31,0.4583,#141928,0.9894,61.2316,8.0142,4,0.2689,82.9249,8.6262,2.9759,334.47,0.1433,#1c181a,13.0007,26.0911,27.95,0.0451,#411111,35.4915,55.5949,305.81,0.0161,#5d439c,46.0598,24.2105,233.33,0.1255,#2d758d,49.265,85.9009,35.59,0.0159,#e42223,69.8579,44.3554,71.13,0.022,#d99f5e
111,S06_pastel,,,scramble,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S06_pastel_s42_scramble_B_00001_.png,S06_pastel_s42_scramble_B_00001_.png,,,,1024,1760,75.4709,6.7088,118.92,0.0945,#b8bbaf,8.3719,12.8804,283.37,0.3029,#111829,0.915,60.3314,6.926,5,0.3963,62.0053,8.0087,14.2717,283.09,0.294,#0f172a,28.0316,34.934,33.53,0.0328,#702d26,43.7012,74.8389,302.26,0.0052,#6454d2,44.9959,61.5329,33.96,0.0137,#be3d34,51.809,32.288,72.6,0.0506,#9b7447,68.3401,12.8337,228.75,0.1023,#8bacb8
112,S06_pastel,,,rotator,0.0,0.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S06_pastel_s1337_baseline_00001_.png,S06_pastel_s1337_baseline_00001_.png,,,,1024,1760,78.3617,8.1209,102.96,0.1106,#c5c2b3,9.2733,12.8821,282.81,0.3235,#131a2b,0.9195,71.5847,12.3035,5,0.4021,67.229,8.1158,13.1532,283.24,0.3241,#111729,42.5217,59.2999,34.73,0.0321,#b43a2f,42.5465,74.3196,303.14,0.0047,#6450cd,52.7576,7.0905,34.12,0.078,#8b7a77,58.1432,45.9065,74.9,0.0479,#b4823d,79.7005,24.1848,80.37,0.0228,#dec299
113,S06_pastel,,,rotator,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S06_pastel_s1337_Block_1_pos_00001_.png,S06_pastel_s1337_Block_1_pos_00001_.png,,,,1024,1760,85.9027,2.3817,148.07,0.1184,#d4d8d4,8.4936,13.9902,284.04,0.3086,#11182a,0.8966,70.5017,9.3016,5,0.4813,57.9268,8.3336,13.9605,284.01,0.339,#11182a,34.3639,38.4626,29.72,0.026,#873834,42.1324,71.8872,36.71,0.0215,#be281f,42.7083,70.5398,300.85,0.0065,#5d54ca,65.0062,36.922,76.42,0.0734,#c0975e,78.8353,17.0837,251.69,0.1422,#a6c7e1
114,S06_pastel,,,rotator,-23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S06_pastel_s1337_Block_1_neg_00001_.png,S06_pastel_s1337_Block_1_neg_00001_.png,,,,1024,1760,68.1713,26.5427,81.88,0.0804,#bea277,8.0207,13.9209,283.05,0.275,#101729,0.9238,61.3127,6.9795,5,0.3603,65.504,7.9889,14.2749,283.1,0.2904,#0f172a,26.71,36.6649,36.83,0.0264,#6d2a1f,43.3611,78.2454,305.55,0.0053,#6f4ed2,43.5398,55.1121,39.65,0.0229,#af442f,60.6522,34.3566,54.97,0.0141,#c28462,69.3016,12.7414,112.17,0.07,#a9ab94
115,S06_pastel,,,rotator,32.21,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S06_pastel_s1337_Block_6_pos_00001_.png,S06_pastel_s1337_Block_6_pos_00001_.png,,,,1024,1760,7.9927,14.2795,283.09,0.2683,#0f172a,0.7972,3.6107,19.73,0.1139,#0d0000,0.7329,72.3422,11.1624,6,0.1631,76.3936,0.7232,3.2835,19.51,0.1258,#0c0000,6.8349,15.8875,41.17,0.0372,#280e00,42.5267,74.3523,303.09,0.006,#6450cd,52.4414,78.4032,287.9,0.0006,#0078ff,57.883,46.9377,163.61,0.0003,#119e73,73.0653,2.0097,275.05,0.0005,#b2b3b7
116,S06_pastel,,,rotator,-32.21,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S06_pastel_s1337_Block_6_neg_00001_.png,S06_pastel_s1337_Block_6_neg_00001_.png,,,,1024,1760,71.2976,23.0133,312.14,0.1323,#bda6ce,7.9953,14.2767,283.08,0.2683,#0f172a,0.3101,69.1782,11.8538,5,0.8759,117.1079,7.9831,14.2814,283.1,0.8623,#0f172a,42.4079,74.5478,302.71,0.0137,#6250cd,50.1282,118.6669,319.03,0.0012,#c100ff,51.9439,70.2328,335.4,0.0002,#cb45af,57.7057,46.7955,163.66,0.0007,#119e72,77.1613,1.5589,274.96,0.0009,#bdbfc1
117,S06_pastel,,,scramble,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S06_pastel_s1337_scramble_A_00001_.png,S06_pastel_s1337_scramble_A_00001_.png,,,,1024,1760,62.3535,37.3864,59.29,0.0504,#c7895f,8.7569,12.5906,284.45,0.4246,#131829,0.9949,58.7344,9.8642,4,0.463,60.3297,8.6469,12.8002,283.68,0.4161,#121829,15.4629,33.3013,25.58,0.0469,#4e0e14,35.7966,57.5033,303.2,0.0158,#5745a2,36.3139,31.4253,143.62,0.0187,#325f36,41.0385,73.1299,33.12,0.0275,#be1b23,67.3814,48.9723,60.18,0.0223,#e19258
118,S06_pastel,,,scramble,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S06_pastel_s1337_scramble_B_00001_.png,S06_pastel_s1337_scramble_B_00001_.png,,,,1024,1760,74.0921,5.6352,126.45,0.0952,#b3b8ae,8.3095,12.9488,283.42,0.3003,#111829,0.9096,59.3243,6.4833,5,0.3961,60.8385,7.9887,14.2777,283.1,0.2947,#0f172a,29.4116,30.022,27.4,0.0231,#703331,40.7358,55.4445,32.41,0.017,#ab3832,43.5934,74.4473,301.88,0.0054,#6254d2,51.1295,33.7583,71.11,0.0444,#9b7243,67.313,13.6088,229.45,0.1014,#87a9b6
119,S06_pastel,,,rotator,0.0,0.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S06_pastel_s4242145_baseline_00001_.png,S06_pastel_s4242145_baseline_00001_.png,,,,1024,1760,77.8436,3.4189,163.05,0.1353,#bbc2be,9.0333,12.588,283.35,0.323,#13192a,0.8863,72.4204,7.8162,5,0.3492,59.9956,8.0297,14.276,283.07,0.3041,#0f172a,31.5631,38.8728,35.31,0.0392,#7d3329,42.4266,74.2716,303.01,0.0051,#6350cd,46.5225,67.4745,35.18,0.0172,#c83b30,56.7686,39.7659,72.65,0.0451,#ae7f46,80.4501,21.1008,81.51,0.0421,#dcc4a1
120,S06_pastel,,,rotator,23.69,0.045,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\rotations_block1_vs_block6\S06_pastel_s4242145_Block_1_pos_00001_.png,S06_pastel_s4242145_Block_1_pos_00001_.png,,,,1024,1760,84.4632,2.1801,157.38,0.1221,#cfd4d1,8.4592,13.7871,285.02,0.314,#12182a,0.8928,78.4589,12.4631,4,0.394,55.0656,8.1152,13.9675,284.42,0.3409,#10172a,41.0047,38.9766,23.64,0.0256,#9b4649,43.1972,69.0331,38.04,0.0257,#be3222,43.8734,61.8831,305.78,0.0092,#7355bc,63.0852,39.8536,86.9,0.0532,#b29551,86.5741,20.2618,94.58,0.0246,#e5d8b3
