run_id,stage,arm,condition_id,cond_name,strength,renders_root,image_path,baseline_path,prompt_id,prompt_sha1,prompt_tag,prompt_text,seed,sampler,steps,cfg,width,height,operation,preset_file,suite_git_sha,timestamp
stage12_20260918_162240,stage12,new_corpus_enlargement,6476ff36b786,blockshuf_neg_2x,2.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_stage12\renders,renders/S01_oil_blockshuf_neg_2x_seed42_00001_.png,renders/S01_oil_baseline_seed42_00001_.png,S01_oil,6de4189f5e,S01_oil,"Style: classic oil painting on textured canvas, visible impasto brushwork, rich blending, fine art realism. Subject: a red and white vintage sports car cruising along a scenic coastal cliff road, ocean waves, rocky shoreline, golden hour, clear sky.",42,euler_ancestral,9,1.0,1024,1280,preset_blockshuffle,Arthemy_Bench_BLOCKSHUFFLE_NEG.json,ba28b12532175220,2026-09-18 16:22:40
stage12_20260918_162240,stage12,new_corpus_enlargement,6476ff36b786,blockshuf_neg_2x,2.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_stage12\renders,renders/S01_oil_blockshuf_neg_2x_seed777_00001_.png,renders/S01_oil_baseline_seed777_00001_.png,S01_oil,6de4189f5e,S01_oil,"Style: classic oil painting on textured canvas, visible impasto brushwork, rich blending, fine art realism. Subject: a red and white vintage sports car cruising along a scenic coastal cliff road, ocean waves, rocky shoreline, golden hour, clear sky.",777,euler_ancestral,9,1.0,1024,1280,preset_blockshuffle,Arthemy_Bench_BLOCKSHUFFLE_NEG.json,ba28b12532175220,2026-09-18 16:22:40
stage12_20260918_162240,stage12,new_corpus_enlargement,6476ff36b786,blockshuf_neg_2x,2.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_stage12\renders,renders/S01_oil_blockshuf_neg_2x_seed1337_00001_.png,renders/S01_oil_baseline_seed1337_00001_.png,S01_oil,6de4189f5e,S01_oil,"Style: classic oil painting on textured canvas, visible impasto brushwork, rich blending, fine art realism. Subject: a red and white vintage sports car cruising along a scenic coastal cliff road, ocean waves, rocky shoreline, golden hour, clear sky.",1337,euler_ancestral,9,1.0,1024,1280,preset_blockshuffle,Arthemy_Bench_BLOCKSHUFFLE_NEG.json,ba28b12532175220,2026-09-18 16:22:40
stage12_20260918_162240,stage12,new_corpus_enlargement,6476ff36b786,blockshuf_neg_2x,2.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_stage12\renders,renders/S01_oil_blockshuf_neg_2x_seed9999_00001_.png,renders/S01_oil_baseline_seed9999_00001_.png,S01_oil,6de4189f5e,S01_oil,"Style: classic oil painting on textured canvas, visible impasto brushwork, rich blending, fine art realism. Subject: a red and white vintage sports car cruising along a scenic coastal cliff road, ocean waves, rocky shoreline, golden hour, clear sky.",9999,euler_ancestral,9,1.0,1024,1280,preset_blockshuffle,Arthemy_Bench_BLOCKSHUFFLE_NEG.json,ba28b12532175220,2026-09-18 16:22:40
stage12_20260918_162240,stage12,new_corpus_enlargement,6476ff36b786,blockshuf_neg_2x,2.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_stage12\renders,renders/S01_oil_blockshuf_neg_2x_seed4242145_00001_.png,renders/S01_oil_baseline_seed4242145_00001_.png,S01_oil,6de4189f5e,S01_oil,"Style: classic oil painting on textured canvas, visible impasto brushwork, rich blending, fine art realism. Subject: a red and white vintage sports car cruising along a scenic coastal cliff road, ocean waves, rocky shoreline, golden hour, clear sky.",4242145,euler_ancestral,9,1.0,1024,1280,preset_blockshuffle,Arthemy_Bench_BLOCKSHUFFLE_NEG.json,ba28b12532175220,2026-09-18 16:22:40
stage12_20260918_162240,stage12,new_corpus_enlargement,ae61169fda5a,preset_pos_1x,1.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_stage12\renders,renders/S01_oil_preset_pos_1x_seed42_00001_.png,renders/S01_oil_baseline_seed42_00001_.png,S01_oil,6de4189f5e,S01_oil,"Style: classic oil painting on textured canvas, visible impasto brushwork, rich blending, fine art realism. Subject: a red and white vintage sports car cruising along a scenic coastal cliff road, ocean waves, rocky shoreline, golden hour, clear sky.",42,euler_ancestral,9,1.0,1024,1280,preset,Arthemy_Bench_Base.json,ba28b12532175220,2026-09-18 16:22:40
stage12_20260918_162240,stage12,new_corpus_enlargement,ae61169fda5a,preset_pos_1x,1.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_stage12\renders,renders/S01_oil_preset_pos_1x_seed777_00001_.png,renders/S01_oil_baseline_seed777_00001_.png,S01_oil,6de4189f5e,S01_oil,"Style: classic oil painting on textured canvas, visible impasto brushwork, rich blending, fine art realism. Subject: a red and white vintage sports car cruising along a scenic coastal cliff road, ocean waves, rocky shoreline, golden hour, clear sky.",777,euler_ancestral,9,1.0,1024,1280,preset,Arthemy_Bench_Base.json,ba28b12532175220,2026-09-18 16:22:40
stage12_20260918_162240,stage12,new_corpus_enlargement,ae61169fda5a,preset_pos_1x,1.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_stage12\renders,renders/S01_oil_preset_pos_1x_seed1337_00001_.png,renders/S01_oil_baseline_seed1337_00001_.png,S01_oil,6de4189f5e,S01_oil,"Style: classic oil painting on textured canvas, visible impasto brushwork, rich blending, fine art realism. Subject: a red and white vintage sports car cruising along a scenic coastal cliff road, ocean waves, rocky shoreline, golden hour, clear sky.",1337,euler_ancestral,9,1.0,1024,1280,preset,Arthemy_Bench_Base.json,ba28b12532175220,2026-09-18 16:22:40
stage12_20260918_162240,stage12,new_corpus_enlargement,ae61169fda5a,preset_pos_1x,1.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_stage12\renders,renders/S01_oil_preset_pos_1x_seed9999_00001_.png,renders/S01_oil_baseline_seed9999_00001_.png,S01_oil,6de4189f5e,S01_oil,"Style: classic oil painting on textured canvas, visible impasto brushwork, rich blending, fine art realism. Subject: a red and white vintage sports car cruising along a scenic coastal cliff road, ocean waves, rocky shoreline, golden hour, clear sky.",9999,euler_ancestral,9,1.0,1024,1280,preset,Arthemy_Bench_Base.json,ba28b12532175220,2026-09-18 16:22:40
stage12_20260918_162240,stage12,new_corpus_enlargement,ae61169fda5a,preset_pos_1x,1.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_stage12\renders,renders/S01_oil_preset_pos_1x_seed4242145_00001_.png,renders/S01_oil_baseline_seed4242145_00001_.png,S01_oil,6de4189f5e,S01_oil,"Style: classic oil painting on textured canvas, visible impasto brushwork, rich blending, fine art realism. Subject: a red and white vintage sports car cruising along a scenic coastal cliff road, ocean waves, rocky shoreline, golden hour, clear sky.",4242145,euler_ancestral,9,1.0,1024,1280,preset,Arthemy_Bench_Base.json,ba28b12532175220,2026-09-18 16:22:40
stage12_20260918_162240,stage12,new_corpus_enlargement,db0b9e4bb62a,preset_pos_2x,2.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_stage12\renders,renders/S01_oil_preset_pos_2x_seed42_00001_.png,renders/S01_oil_baseline_seed42_00001_.png,S01_oil,6de4189f5e,S01_oil,"Style: classic oil painting on textured canvas, visible impasto brushwork, rich blending, fine art realism. Subject: a red and white vintage sports car cruising along a scenic coastal cliff road, ocean waves, rocky shoreline, golden hour, clear sky.",42,euler_ancestral,9,1.0,1024,1280,preset,Arthemy_Bench_Base.json,ba28b12532175220,2026-09-18 16:22:40
stage12_20260918_162240,stage12,new_corpus_enlargement,db0b9e4bb62a,preset_pos_2x,2.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_stage12\renders,renders/S01_oil_preset_pos_2x_seed777_00001_.png,renders/S01_oil_baseline_seed777_00001_.png,S01_oil,6de4189f5e,S01_oil,"Style: classic oil painting on textured canvas, visible impasto brushwork, rich blending, fine art realism. Subject: a red and white vintage sports car cruising along a scenic coastal cliff road, ocean waves, rocky shoreline, golden hour, clear sky.",777,euler_ancestral,9,1.0,1024,1280,preset,Arthemy_Bench_Base.json,ba28b12532175220,2026-09-18 16:22:40
stage12_20260918_162240,stage12,new_corpus_enlargement,db0b9e4bb62a,preset_pos_2x,2.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_stage12\renders,renders/S01_oil_preset_pos_2x_seed1337_00001_.png,renders/S01_oil_baseline_seed1337_00001_.png,S01_oil,6de4189f5e,S01_oil,"Style: classic oil painting on textured canvas, visible impasto brushwork, rich blending, fine art realism. Subject: a red and white vintage sports car cruising along a scenic coastal cliff road, ocean waves, rocky shoreline, golden hour, clear sky.",1337,euler_ancestral,9,1.0,1024,1280,preset,Arthemy_Bench_Base.json,ba28b12532175220,2026-09-18 16:22:40
stage12_20260918_162240,stage12,new_corpus_enlargement,db0b9e4bb62a,preset_pos_2x,2.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_stage12\renders,renders/S01_oil_preset_pos_2x_seed9999_00001_.png,renders/S01_oil_baseline_seed9999_00001_.png,S01_oil,6de4189f5e,S01_oil,"Style: classic oil painting on textured canvas, visible impasto brushwork, rich blending, fine art realism. Subject: a red and white vintage sports car cruising along a scenic coastal cliff road, ocean waves, rocky shoreline, golden hour, clear sky.",9999,euler_ancestral,9,1.0,1024,1280,preset,Arthemy_Bench_Base.json,ba28b12532175220,2026-09-18 16:22:40
stage12_20260918_162240,stage12,new_corpus_enlargement,db0b9e4bb62a,preset_pos_2x,2.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_stage12\renders,renders/S01_oil_preset_pos_2x_seed4242145_00001_.png,renders/S01_oil_baseline_seed4242145_00001_.png,S01_oil,6de4189f5e,S01_oil,"Style: classic oil painting on textured canvas, visible impasto brushwork, rich blending, fine art realism. Subject: a red and white vintage sports car cruising along a scenic coastal cliff road, ocean waves, rocky shoreline, golden hour, clear sky.",4242145,euler_ancestral,9,1.0,1024,1280,preset,Arthemy_Bench_Base.json,ba28b12532175220,2026-09-18 16:22:40
stage12_20260918_162240,stage12,new_corpus_enlargement,9488a5297a3e,baseline,1.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_stage12\renders,renders/S02_linocut_baseline_seed42_00001_.png,renders/S02_linocut_baseline_seed42_00001_.png,S02_linocut,e20e86ac75,S02_linocut,"Style: bold linocut print, sharp relief carving, graphic ink lines, paper texture, stark contrasts. Subject: a red and white vintage sports car cruising along a scenic coastal cliff road, ocean waves, rocky shoreline, golden hour, clear sky.",42,euler_ancestral,9,1.0,1024,1280,baseline,,ba28b12532175220,2026-09-18 16:22:40
stage12_20260918_162240,stage12,new_corpus_enlargement,9488a5297a3e,baseline,1.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_stage12\renders,renders/S02_linocut_baseline_seed777_00001_.png,renders/S02_linocut_baseline_seed777_00001_.png,S02_linocut,e20e86ac75,S02_linocut,"Style: bold linocut print, sharp relief carving, graphic ink lines, paper texture, stark contrasts. Subject: a red and white vintage sports car cruising along a scenic coastal cliff road, ocean waves, rocky shoreline, golden hour, clear sky.",777,euler_ancestral,9,1.0,1024,1280,baseline,,ba28b12532175220,2026-09-18 16:22:40
stage12_20260918_162240,stage12,new_corpus_enlargement,9488a5297a3e,baseline,1.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_stage12\renders,renders/S02_linocut_baseline_seed1337_00001_.png,renders/S02_linocut_baseline_seed1337_00001_.png,S02_linocut,e20e86ac75,S02_linocut,"Style: bold linocut print, sharp relief carving, graphic ink lines, paper texture, stark contrasts. Subject: a red and white vintage sports car cruising along a scenic coastal cliff road, ocean waves, rocky shoreline, golden hour, clear sky.",1337,euler_ancestral,9,1.0,1024,1280,baseline,,ba28b12532175220,2026-09-18 16:22:40
stage12_20260918_162240,stage12,new_corpus_enlargement,9488a5297a3e,baseline,1.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_stage12\renders,renders/S02_linocut_baseline_seed9999_00001_.png,renders/S02_linocut_baseline_seed9999_00001_.png,S02_linocut,e20e86ac75,S02_linocut,"Style: bold linocut print, sharp relief carving, graphic ink lines, paper texture, stark contrasts. Subject: a red and white vintage sports car cruising along a scenic coastal cliff road, ocean waves, rocky shoreline, golden hour, clear sky.",9999,euler_ancestral,9,1.0,1024,1280,baseline,,ba28b12532175220,2026-09-18 16:22:40
stage12_20260918_162240,stage12,new_corpus_enlargement,9488a5297a3e,baseline,1.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_stage12\renders,renders/S02_linocut_baseline_seed4242145_00001_.png,renders/S02_linocut_baseline_seed4242145_00001_.png,S02_linocut,e20e86ac75,S02_linocut,"Style: bold linocut print, sharp relief carving, graphic ink lines, paper texture, stark contrasts. Subject: a red and white vintage sports car cruising along a scenic coastal cliff road, ocean waves, rocky shoreline, golden hour, clear sky.",4242145,euler_ancestral,9,1.0,1024,1280,baseline,,ba28b12532175220,2026-09-18 16:22:40
stage12_20260918_162240,stage12,new_corpus_enlargement,7d7364f6cb93,blockshuf_neg_1x,1.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_stage12\renders,renders/S02_linocut_blockshuf_neg_1x_seed42_00001_.png,renders/S02_linocut_baseline_seed42_00001_.png,S02_linocut,e20e86ac75,S02_linocut,"Style: bold linocut print, sharp relief carving, graphic ink lines, paper texture, stark contrasts. Subject: a red and white vintage sports car cruising along a scenic coastal cliff road, ocean waves, rocky shoreline, golden hour, clear sky.",42,euler_ancestral,9,1.0,1024,1280,preset_blockshuffle,Arthemy_Bench_BLOCKSHUFFLE_NEG.json,ba28b12532175220,2026-09-18 16:22:40
stage12_20260918_162240,stage12,new_corpus_enlargement,7d7364f6cb93,blockshuf_neg_1x,1.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_stage12\renders,renders/S02_linocut_blockshuf_neg_1x_seed777_00001_.png,renders/S02_linocut_baseline_seed777_00001_.png,S02_linocut,e20e86ac75,S02_linocut,"Style: bold linocut print, sharp relief carving, graphic ink lines, paper texture, stark contrasts. Subject: a red and white vintage sports car cruising along a scenic coastal cliff road, ocean waves, rocky shoreline, golden hour, clear sky.",777,euler_ancestral,9,1.0,1024,1280,preset_blockshuffle,Arthemy_Bench_BLOCKSHUFFLE_NEG.json,ba28b12532175220,2026-09-18 16:22:40
stage12_20260918_162240,stage12,new_corpus_enlargement,7d7364f6cb93,blockshuf_neg_1x,1.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_stage12\renders,renders/S02_linocut_blockshuf_neg_1x_seed1337_00001_.png,renders/S02_linocut_baseline_seed1337_00001_.png,S02_linocut,e20e86ac75,S02_linocut,"Style: bold linocut print, sharp relief carving, graphic ink lines, paper texture, stark contrasts. Subject: a red and white vintage sports car cruising along a scenic coastal cliff road, ocean waves, rocky shoreline, golden hour, clear sky.",1337,euler_ancestral,9,1.0,1024,1280,preset_blockshuffle,Arthemy_Bench_BLOCKSHUFFLE_NEG.json,ba28b12532175220,2026-09-18 16:22:40
stage12_20260918_162240,stage12,new_corpus_enlargement,7d7364f6cb93,blockshuf_neg_1x,1.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_stage12\renders,renders/S02_linocut_blockshuf_neg_1x_seed9999_00001_.png,renders/S02_linocut_baseline_seed9999_00001_.png,S02_linocut,e20e86ac75,S02_linocut,"Style: bold linocut print, sharp relief carving, graphic ink lines, paper texture, stark contrasts. Subject: a red and white vintage sports car cruising along a scenic coastal cliff road, ocean waves, rocky shoreline, golden hour, clear sky.",9999,euler_ancestral,9,1.0,1024,1280,preset_blockshuffle,Arthemy_Bench_BLOCKSHUFFLE_NEG.json,ba28b12532175220,2026-09-18 16:22:40
stage12_20260918_162240,stage12,new_corpus_enlargement,7d7364f6cb93,blockshuf_neg_1x,1.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_stage12\renders,renders/S02_linocut_blockshuf_neg_1x_seed4242145_00001_.png,renders/S02_linocut_baseline_seed4242145_00001_.png,S02_linocut,e20e86ac75,S02_linocut,"Style: bold linocut print, sharp relief carving, graphic ink lines, paper texture, stark contrasts. Subject: a red and white vintage sports car cruising along a scenic coastal cliff road, ocean waves, rocky shoreline, golden hour, clear sky.",4242145,euler_ancestral,9,1.0,1024,1280,preset_blockshuffle,Arthemy_Bench_BLOCKSHUFFLE_NEG.json,ba28b12532175220,2026-09-18 16:22:40
stage12_20260918_162240,stage12,new_corpus_enlargement,6476ff36b786,blockshuf_neg_2x,2.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_stage12\renders,renders/S02_linocut_blockshuf_neg_2x_seed42_00001_.png,renders/S02_linocut_baseline_seed42_00001_.png,S02_linocut,e20e86ac75,S02_linocut,"Style: bold linocut print, sharp relief carving, graphic ink lines, paper texture, stark contrasts. Subject: a red and white vintage sports car cruising along a scenic coastal cliff road, ocean waves, rocky shoreline, golden hour, clear sky.",42,euler_ancestral,9,1.0,1024,1280,preset_blockshuffle,Arthemy_Bench_BLOCKSHUFFLE_NEG.json,ba28b12532175220,2026-09-18 16:22:40
stage12_20260918_162240,stage12,new_corpus_enlargement,6476ff36b786,blockshuf_neg_2x,2.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_stage12\renders,renders/S02_linocut_blockshuf_neg_2x_seed777_00001_.png,renders/S02_linocut_baseline_seed777_00001_.png,S02_linocut,e20e86ac75,S02_linocut,"Style: bold linocut print, sharp relief carving, graphic ink lines, paper texture, stark contrasts. Subject: a red and white vintage sports car cruising along a scenic coastal cliff road, ocean waves, rocky shoreline, golden hour, clear sky.",777,euler_ancestral,9,1.0,1024,1280,preset_blockshuffle,Arthemy_Bench_BLOCKSHUFFLE_NEG.json,ba28b12532175220,2026-09-18 16:22:40
stage12_20260918_162240,stage12,new_corpus_enlargement,6476ff36b786,blockshuf_neg_2x,2.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_stage12\renders,renders/S02_linocut_blockshuf_neg_2x_seed1337_00001_.png,renders/S02_linocut_baseline_seed1337_00001_.png,S02_linocut,e20e86ac75,S02_linocut,"Style: bold linocut print, sharp relief carving, graphic ink lines, paper texture, stark contrasts. Subject: a red and white vintage sports car cruising along a scenic coastal cliff road, ocean waves, rocky shoreline, golden hour, clear sky.",1337,euler_ancestral,9,1.0,1024,1280,preset_blockshuffle,Arthemy_Bench_BLOCKSHUFFLE_NEG.json,ba28b12532175220,2026-09-18 16:22:40
stage12_20260918_162240,stage12,new_corpus_enlargement,6476ff36b786,blockshuf_neg_2x,2.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_stage12\renders,renders/S02_linocut_blockshuf_neg_2x_seed9999_00001_.png,renders/S02_linocut_baseline_seed9999_00001_.png,S02_linocut,e20e86ac75,S02_linocut,"Style: bold linocut print, sharp relief carving, graphic ink lines, paper texture, stark contrasts. Subject: a red and white vintage sports car cruising along a scenic coastal cliff road, ocean waves, rocky shoreline, golden hour, clear sky.",9999,euler_ancestral,9,1.0,1024,1280,preset_blockshuffle,Arthemy_Bench_BLOCKSHUFFLE_NEG.json,ba28b12532175220,2026-09-18 16:22:40
stage12_20260918_162240,stage12,new_corpus_enlargement,6476ff36b786,blockshuf_neg_2x,2.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_stage12\renders,renders/S02_linocut_blockshuf_neg_2x_seed4242145_00001_.png,renders/S02_linocut_baseline_seed4242145_00001_.png,S02_linocut,e20e86ac75,S02_linocut,"Style: bold linocut print, sharp relief carving, graphic ink lines, paper texture, stark contrasts. Subject: a red and white vintage sports car cruising along a scenic coastal cliff road, ocean waves, rocky shoreline, golden hour, clear sky.",4242145,euler_ancestral,9,1.0,1024,1280,preset_blockshuffle,Arthemy_Bench_BLOCKSHUFFLE_NEG.json,ba28b12532175220,2026-09-18 16:22:40
stage12_20260918_162240,stage12,new_corpus_enlargement,ae61169fda5a,preset_pos_1x,1.0,C:\StabilityMatrix-win-x64\Data\Packages\ComfyUI\output\benchmark_stage12\renders,renders/S02_linocut_preset_pos_1x_seed42_00001_.png,renders/S02_linocut_baseline_seed42_00001_.png,S02_linocut,e20e86ac75,S02_linocut,"Style: bold linocut print, sharp relief carving, graphic ink lines, paper texture, stark contrasts. Subject: a red and white vintage sports car cruising along a scenic coastal cliff road, ocean waves, rocky shoreline, golden hour, clear sky.",42,euler_ancestral,9,1.0,1024,1280,preset,Arthemy_Bench_Base.json,ba28b12532175220,2026-09-18 16:22:40
